Date,Nucleaire,Gaz,Charbon,Biomasse,Fioul,Hydro,STEP Pompage,STEP Turbinage,Batterie Injection,Batterie Soutirage,RES,Charge Nette
2020-01-06 15:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,661.1630789302014,0.0,0.0,0.0,0.0,4421,7816
2020-01-06 16:00:00,3600.0,3555.0,0.0,0.0,0.0,857.1630789302012,0.0,0.0,0.0,0.0,4160,8012
2020-01-06 17:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,1594.1630789302014,0.0,0.0,0.0,0.0,4003,8749
2020-01-06 18:00:00,3600.0,3555.0,0.0,0.0,0.0,2004.1630789302012,0.0,0.0,0.0,0.0,4149,9159
2020-01-06 19:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,1919.1630789302017,0.0,0.0,0.0,0.0,4096,9074
2020-01-06 20:00:00,3600.0,3555.0,0.0,0.0,0.0,1844.1630789302012,0.0,0.0,0.0,0.0,3312,8999
2020-01-06 21:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,2488.1630789302017,0.0,0.0,0.0,0.0,1927,9643
2020-01-06 22:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,1169.1630789302014,0.0,0.0,0.0,0.0,3392,8324
2020-01-06 23:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,2708.1630789302017,0.0,0.0,0.0,0.0,1999,9863
2020-01-07 00:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,1151.1630789302023,0.0,0.0,0.0,0.0,2896,8306
2020-01-07 01:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,1041.163078930202,0.0,0.0,0.0,0.0,2705,8196
2020-01-07 02:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,1080.1630789302023,0.0,0.0,0.0,0.0,2389,8235
2020-01-07 03:00:00,3600.0,3554.9999999999995,0.0,0.0,0.0,1079.163078930202,0.0,0.0,0.0,0.0,2017,8234
