Date,Gazby,Omaïgaz1,Omaïgaz2,Igaznodon1,Igaznodon2,Cogénérations,Pégaz,Samagaz1,Samagaz2,Gastafiore,Iconuc1,Iconuc2,Tabarnuc1,Tabarnuc2,NucPlusUltra1,NucPlusUltra2,Coron1,Coron2,Mockingjay,Lantier,Tacotac,TicEtTac,Hydro,STEP_pompage,STEP_turbinage,Batt_inj,Batt_sout,RES,Load,Net_load,stock_STEP,stock_battery,stock_CH4_S,stock_CH4_N,CH4_S_prod_1,CH4_S_prod_2,CH4_N_prod_1,CH4_N_prod_2,CH4_S_inj,CH4_S_sout,CH4_N_inj,CH4_N_sout,CH4_S_stock,CH4_N_stock,CH4_flux_S_N,H2_S_prod,H2_N_prod,H2_flux_S_N,CH4_S_uns,CH4_N_uns,H2_S_uns,H2_N_uns,UCth_1,UCth_2,UCth_3,UCth_4,UCth_5,UCth_6,UCth_7,UCth_8,UCth_9,UCth_10,UCth_11,UCth_12,UCth_13,UCth_14,UCth_15,UCth_16,UCth_17,UCth_18,UCth_19,UCth_20,UCth_21,UCth_22,UC_CH4_S,UC_H2_S,UC_H2_N
2020-04-05T04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.526512829121202e-15,0.0,794.1630789302027,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,3429,7793,4364,40343.12149380309,0.0,800000.0,1201076.457141372,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,0.0,0.0,32.061240490730924,800000.0,1201076.457141372,-852.5700776277718,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-8.526512829121202e-15,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.8369210697972,0.0,0.0,0.0,3558,8380,4822,41243.12149380309,0.0,800000.0,1201044.3959008812,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,0.0,0.0,32.061240490730924,800000.0,1201044.3959008812,-852.5700776277718,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.821210263296963e-14,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.1630789302029,0.0,0.0,3567,9571,6004,41811.49918460544,0.0,800000.0,1201012.3346603904,4166.666666666667,0.0,2083.333333333333,2083.333333333333,980.2734198998578,0.0,0.0,1012.3346603905886,800000.0,1201012.3346603904,-1832.8434975276296,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T07:00:00,0.0,0.0,0.0,0.0,-2.5579538487363604e-14,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.1630789302031,0.0,0.0,4223,10421,6198,41387.33610567524,0.0,800980.2734198999,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730874,0.0,0.0,800980.2734198999,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,552.163078930203,0.0,1200.0,0.0,0.0,3458,10790,7332,40769.17302674504,0.0,800948.2121794091,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,948.2121794090808,916.15093891835,0.0,800948.2121794091,1200000.0,95.64210178130908,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,-6.821210263296963e-14,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.1630789302031,0.0,0.0,4540,10854,6314,39569.17302674504,0.0,800000.0,1200916.1509389183,4166.666666666667,0.0,2083.333333333333,2083.333333333333,884.0896984278143,0.0,0.0,916.1509389185452,800000.0,1200916.1509389183,-1736.659776055586,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T10:00:00,0.0,0.0,0.0,-2.5579538487363604e-14,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.836921069796915,0.0,0.0,0.0,5124,10677,5553,38835.00994781484,0.0,800884.0896984278,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730874,0.0,0.0,800884.0896984278,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T11:00:00,0.0,0.0,-8.526512829121202e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.83692106979726,0.0,0.0,0.0,5363,10547,5184,38855.13763861719,0.0,800852.0284579371,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730924,0.0,0.0,800852.0284579371,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.8369210697973,0.0,0.0,0.0,5439,10421,4982,39152.01532941954,0.0,800819.9672174463,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,819.9672174462785,787.9059769555475,0.0,800819.9672174463,1200000.0,-32.60286018149327,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.526512829121202e-15,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.8369210697972,0.0,0.0,0.0,5355,10153,4798,39600.39302022189,0.0,800000.0,1200787.9059769555,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,0.0,0.0,32.061240490730924,800000.0,1200787.9059769555,-852.5700776277718,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057.8369210697972,0.0,0.0,0.0,5296,9818,4522,40186.77071102424,0.0,800000.0,1200755.8447364648,4166.666666666667,0.0,2083.333333333333,2083.333333333333,723.7834959742531,0.0,0.0,755.8447364649841,800000.0,1200755.8447364648,-1576.3535736020249,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T15:00:00,0.0,0.0,-8.526512829121202e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.1630789302027,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,5134,9420,4286,40980.14840182659,0.0,800723.7834959743,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730924,0.0,0.0,800723.7834959743,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T16:00:00,0.0,0.0,0.0,0.0,-2.5579538487363604e-14,0.0,0.0,0.0,0.0,0.0,763.1630789302022,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,4784,9117,4333,41880.14840182659,0.0,800691.7222554835,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730874,0.0,0.0,800691.7222554835,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.1630789302022,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,4625,8989,4364,42780.14840182659,0.0,800659.6610149927,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,659.6610149927174,627.5997745019864,0.0,800659.6610149927,1200000.0,-192.9090626350544,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.7053025658242404e-14,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16307893020305,0.0,0.0,3680,9284,5604,43680.14840182659,0.0,800000.0,1200627.599774502,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,0.0,0.0,32.06124049073097,800000.0,1200627.599774502,-852.5700776277718,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.163078930203,0.0,0.0,3462,9589,6127,43655.98532289639,0.0,800000.0,1200595.5385340112,4166.666666666667,0.0,2083.333333333333,2083.333333333333,563.477293520692,0.0,0.0,595.5385340114229,800000.0,1200595.5385340112,-1416.0473711484638,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T20:00:00,0.0,0.0,-8.526512829121202e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.16307893020277,0.0,0.0,3730,9562,5832,43108.82224396619,0.0,800563.4772935207,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730924,0.0,0.0,800563.4772935207,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T21:00:00,-8.526512829121202e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.836921069797256,0.0,0.0,0.0,3734,9251,5517,42856.65916503599,0.0,800531.4160530299,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730924,0.0,0.0,800531.4160530299,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T22:00:00,0.0,-8.526512829121202e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.16307893020274,0.0,0.0,3514,9454,5940,42903.78685583834,0.0,800499.3548125392,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730924,0.0,0.0,800499.3548125392,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-05T23:00:00,-8.526512829121202e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.1630789302028,0.0,0.0,3347,9654,6307,42543.62377690814,0.0,800467.2935720484,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,0.0,32.061240490730924,0.0,0.0,800467.2935720484,1200000.0,-820.5088371370408,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-06T00:00:00,0.0,0.0,1.0658141036401504e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.1630789302026,0.0,0.0,3199,9164,5965,41816.46069797794,0.0,800435.2323315577,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,20.8987083870944,0.0,0.0,0.0,800435.2323315577,1200000.0,-841.6928166881709,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-06T01:00:00,0.0,0.0,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.16307893020297,0.0,0.0,2887,8819,5932,41431.29761904774,0.0,800456.1310399447,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,20.898708387094445,0.0,0.0,0.0,800456.1310399447,1200000.0,-841.6928166881709,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
2020-04-06T02:00:00,0.0,0.0,0.0,-1.1368683772161604e-14,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,810.0,810.0,1170.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16307893020296,0.0,0.0,2890,8561,5671,41079.13454011754,0.0,800477.0297483318,1200000.0,4166.666666666667,0.0,2083.333333333333,2083.333333333333,20.898708387094445,0.0,0.0,0.0,800477.0297483318,1200000.0,-841.6928166881709,0.1141552511415525,0.0,0.1141552511415525,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
