Date,Nuclear,Gaz,Charbon,Biomasse,Fioul,Hydro,STEP Pompage,STEP Turbinage,Batterie Injection,Batterie Soutirage,RES,Charge,Charge Nette
2020-01-04T00:00:00,5580.0,1.3642420526593928e-13,2160.0,0.0,0.0,0.0,0.0,209.1630789302019,0.0,0.0,2831,10780,7949
2020-01-04T01:00:00,5580.0,1.2278178473934532e-12,2160.0,0.0,0.0,274.16307893020235,0.0,1200.0,0.0,0.0,1257,10471,9214
2020-01-04T02:00:00,5580.0,1.3642420526593928e-13,2160.0,0.0,0.0,0.0,0.0,85.16307893020189,0.0,0.0,2279,10104,7825
2020-01-04T03:00:00,5580.0,-3.637978807091713e-13,2160.0,0.0,0.0,0.0,48.83692106979743,0.0,0.0,0.0,1826,9517,7691
2020-01-04T04:00:00,5580.0,-1.818989403545857e-13,2160.0,0.0,0.0,0.0,330.83692106979794,0.0,0.0,0.0,1739,9148,7409
2020-01-04T05:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,666.8369210697975,0.0,0.0,0.0,2006,9079,7073
2020-01-04T06:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,234.8369210697975,0.0,0.0,0.0,1614,9119,7505
2020-01-04T07:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,589.8369210697975,0.0,0.0,0.0,1985,9135,7150
2020-01-04T08:00:00,5580.0,0.0,2160.0,0.0,0.0,0.0,970.8369210697977,0.0,0.0,0.0,2531,9300,6769
2020-01-04T09:00:00,5580.0,0.0,829.1630789302025,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,4453,9662,5209
2020-01-04T10:00:00,5580.0,5.456968210637569e-13,1080.0,0.0,0.0,0.0,507.8369210697974,0.0,0.0,0.0,3955,10107,6152
2020-01-04T11:00:00,5580.0,0.0,0.0,0.0,0.0,0.0,27.836921069797516,0.0,0.0,0.0,4915,10467,5552
2020-01-04T12:00:00,5580.0,0.0,0.0,0.0,0.0,0.0,0.0,281.16307893020246,0.0,0.0,5027,10888,5861
