Date;Gazby;Omaïgaz1;Omaïgaz2;Igaznodon1;Igaznodon2;Cogénérations;Pégaz;Samagaz1;Samagaz2;Gastafiore;Iconuc1;Iconuc2;Tabarnuc1;Tabarnuc2;NucPlusUltra1;NucPlusUltra2;Coron1;Coron2;Mockingjay;Lantier;Tacotac;TicEtTac;Hydro;STEP_pompage;STEP_turbinage;Batt_inj;Batt_sout;RES;Load;Net_load;stock_STEP;stock_battery;stock_CH4_S;stock_CH4_N;CH4_S_prod_1;CH4_S_prod_2;CH4_N_prod_1;CH4_N_prod_2;CH4_S_inj;CH4_S_sout;CH4_N_inj;CH4_N_sout;CH4_S_stock;CH4_N_stock;CH4_flux_S_N;H2_S_prod;H2_N_prod;H2_flux_S_N;CH4_S_uns;CH4_N_uns;H2_S_uns;H2_N_uns;UPth_1;DOth_1;UPth_2;DOth_2;UPth_3;DOth_3;UPth_4;DOth_4;UPth_5;DOth_5;UPth_6;DOth_6;UPth_7;DOth_7;UPth_8;DOth_8;UPth_9;DOth_9;UPth_10;DOth_10;UPth_11;DOth_11;UPth_12;DOth_12;UPth_13;DOth_13;UPth_14;DOth_14;UPth_15;DOth_15;UPth_16;DOth_16;UPth_17;DOth_17;UPth_18;DOth_18;UPth_19;DOth_19;UPth_20;DOth_20;UPth_21;DOth_21;UPth_22;DOth_22;UP_CH4_S_1;UP_CH4_N_1;DO_CH4_S_1;DO_CH4_N_1;UP_CH4_S_2;UP_CH4_N_2;DO_CH4_S_2;DO_CH4_N_2;UP_H2_S;UP_H2_N;DO_H2_S;DO_H2_N
2023-10-31T17:00:00;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;0.0;385.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3266;8421;5155;-0.0;0.0;5.556388132035321e6;8.278189396618165e6;0.0;12500.0;0.0;0.0;0.0;464.26250413223187;0.0;1698.3972249770432;5.556388132035321e6;8.278189396618165e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-31T18:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;571.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3800;9141;5341;-0.0;0.0;5.555923869531188e6;8.276490999393188e6;0.0;12500.0;0.0;0.0;0.0;464.26250413223187;0.0;1698.3972249770432;5.555923869531188e6;8.276490999393188e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-31T19:00:00;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;1062.1630789302033;0.0;0.0;0.0;0.0;3314;9956;6642;-0.0;0.0;5.555459607027056e6;8.274792602168211e6;0.0;12500.0;0.0;0.0;0.0;464.26250413223187;0.0;1698.3972249770432;5.555459607027056e6;8.274792602168211e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-31T20:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;963.1630789302033;0.0;0.0;0.0;0.0;2962;9505;6543;-0.0;0.0;5.554995344522923e6;8.273094204943234e6;0.0;12500.0;0.0;0.0;0.0;464.26250413223187;0.0;1698.3972249770432;5.554995344522923e6;8.273094204943234e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-31T21:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;493.1630789302033;0.0;0.0;0.0;0.0;3021;9094;6073;-0.0;0.0;5.554531082018792e6;8.271395807718257e6;0.0;12500.0;0.0;0.0;0.0;464.26250413223187;0.0;1698.3972249770432;5.554531082018792e6;8.271395807718257e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-31T22:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;820.1630789302033;0.0;0.0;0.0;0.0;3058;9458;6400;-0.0;0.0;5.554066819514659e6;8.26969741049328e6;0.0;12500.0;0.0;0.0;0.0;464.26250413223187;0.0;1698.3972249770432;5.554066819514659e6;8.26969741049328e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-10-31T23:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;994.1630789302033;0.0;0.0;0.0;0.0;3180;9754;6574;-0.0;0.0;5.553602557010527e6;8.267999013268303e6;0.0;12500.0;0.0;0.0;0.0;464.26250413223187;0.0;1698.3972249770432;5.553602557010527e6;8.267999013268303e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T00:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;2.7284841053187846e-13;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;1453.1630789302033;0.0;0.0;0.0;0.0;2243;9276;7033;-0.0;0.0;5.553138294506394e6;8.2663006160433255e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.553138294506394e6;8.2663006160433255e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T01:00:00;0.0;-5.45696821063757e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;845.1630789302035;0.0;0.0;0.0;0.0;2492;8917;6425;-0.0;0.0;5.552646488750012e6;8.264583856650182e6;0.0;12500.0;0.0;0.0;0.0;491.8057563825005;0.0;1716.759393143891;5.552646488750012e6;8.264583856650182e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T02:00:00;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;486.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2776;8032;5256;-0.0;0.0;5.55215468299363e6;8.262867097257038e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.55215468299363e6;8.262867097257038e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T03:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;2.7284841053187846e-13;0.0;0.0;300.0;300.0;300.0;300.0;330.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0;3100.1630789302035;0.0;0.0;0.0;0.0;2919;7879;4960;-0.0;0.0;5.551662877237247e6;8.261150337863894e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.551662877237247e6;8.261150337863894e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T04:00:00;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;374.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2732;7876;5144;-0.0;0.0;5.551171071480865e6;8.25943357847075e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.551171071480865e6;8.25943357847075e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T05:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;2.7284841053187846e-13;0.0;384.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2921;8075;5154;-0.0;0.0;5.550679265724482e6;8.257716819077606e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.550679265724482e6;8.257716819077606e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T06:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;2.7284841053187846e-13;0.0;0.0;0.0;639.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3010;8419;5409;-0.0;0.0;5.5501874599681e6;8.256000059684463e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.5501874599681e6;8.256000059684463e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T07:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;2.7284841053187846e-13;0.0;585.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3194;8549;5355;-0.0;0.0;5.549695654211718e6;8.254283300291318e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.549695654211718e6;8.254283300291318e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T08:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;2.7284841053187846e-13;0.0;0.0;0.0;472.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3779;9021;5242;-0.0;0.0;5.549203848455335e6;8.252566540898175e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.549203848455335e6;8.252566540898175e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T09:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;2.7284841053187846e-13;765.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3809;9344;5535;-0.0;0.0;5.548712042698952e6;8.250849781505031e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.548712042698952e6;8.250849781505031e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T10:00:00;0.0;-5.45696821063757e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;11.163078930203493;0.0;0.0;0.0;0.0;3845;9436;5591;-0.0;0.0;5.54822023694257e6;8.249133022111887e6;0.0;12500.0;0.0;0.0;0.0;491.8057563825005;0.0;1716.759393143891;5.54822023694257e6;8.249133022111887e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T11:00:00;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;696.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4083;9549;5466;-0.0;0.0;5.547728431186188e6;8.247416262718743e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.547728431186188e6;8.247416262718743e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T12:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;2.7284841053187846e-13;0.0;0.0;437.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4556;9763;5207;-0.0;0.0;5.547236625429805e6;8.245699503325599e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.547236625429805e6;8.245699503325599e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T13:00:00;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;300.0;300.0;691.1630789302014;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4764;9205;4441;-0.0;0.0;5.546744819673423e6;8.243982743932455e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.546744819673423e6;8.243982743932455e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T14:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;2.7284841053187846e-13;0.0;300.0;300.0;300.0;506.1630789302015;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5001;8747;3746;-0.0;0.0;5.54625301391704e6;8.242265984539311e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.54625301391704e6;8.242265984539311e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T15:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;2.7284841053187846e-13;0.0;0.0;0.0;300.0;300.0;300.0;300.0;988.1630789302014;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5108;8466;3358;-0.0;0.0;5.545761208160658e6;8.240549225146168e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.545761208160658e6;8.240549225146168e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T16:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;2.7284841053187846e-13;0.0;300.0;300.0;300.0;300.0;1106.1630789302014;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4979;8455;3476;-0.0;0.0;5.545269402404276e6;8.2388324657530235e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.545269402404276e6;8.2388324657530235e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T17:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;2.7284841053187846e-13;0.0;0.0;0.0;300.0;417.1630789302033;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4488;9165;4677;-0.0;0.0;5.544777596647893e6;8.23711570635988e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.544777596647893e6;8.23711570635988e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T18:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;2.7284841053187846e-13;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;468.1630789302033;0.0;0.0;0.0;0.0;4086;10134;6048;-0.0;0.0;5.54428579089151e6;8.235398946966736e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.54428579089151e6;8.235398946966736e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T19:00:00;0.0;-5.45696821063757e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;827.1630789302035;0.0;0.0;0.0;0.0;3856;10263;6407;-0.0;0.0;5.543793985135128e6;8.233682187573592e6;0.0;12500.0;0.0;0.0;0.0;491.8057563825005;0.0;1716.759393143891;5.543793985135128e6;8.233682187573592e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T20:00:00;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;326.1630789302033;0.0;0.0;0.0;0.0;3874;9780;5906;-0.0;0.0;5.543302179378746e6;8.231965428180448e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.543302179378746e6;8.231965428180448e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T21:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;2.7284841053187846e-13;0.0;0.0;417.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4147;9334;5187;-0.0;0.0;5.542810373622363e6;8.230248668787304e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.542810373622363e6;8.230248668787304e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T22:00:00;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;0.0;0.0;2.7284841053187846e-13;300.0;785.1630789302033;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4553;9598;5045;-0.0;0.0;5.542318567865981e6;8.22853190939416e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.542318567865981e6;8.22853190939416e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-01T23:00:00;0.0;0.0;0.0;0.0;4.320099833421409e-13;0.0;0.0;0.0;2.7284841053187846e-13;0.0;561.1630789302033;810.0;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4472;9803;5331;-0.0;0.0;5.541826762109598e6;8.226815150001016e6;0.0;12500.0;0.0;0.0;0.0;491.80575638250247;0.0;1716.759393143891;5.541826762109598e6;8.226815150001016e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-02T00:00:00;0.0;0.0;0.0;0.0;4.5474735088646414e-14;0.0;2.7284841053187846e-13;0.0;0.0;0.0;300.0;697.1630789302035;810.0;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4409;9366;4957;-0.0;0.0;5.541334956353216e6;8.225098390607873e6;0.0;12500.0;0.0;0.0;0.0;582.9343195627163;0.0;1777.5117685973669;5.541334956353216e6;8.225098390607873e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-11-02T01:00:00;0.0;0.0;0.0;0.0;4.5474735088646414e-14;0.0;0.0;0.0;2.7284841053187846e-13;0.0;300.0;300.0;662.1630789302035;810.0;1170.0;1170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4660;9072;4412;-0.0;0.0;5.540752022033653e6;8.223320878839275e6;0.0;12500.0;0.0;0.0;0.0;582.9343195627163;0.0;1777.5117685973669;5.540752022033653e6;8.223320878839275e6;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
