Date ; Iconuc1 ;Iconuc2 ;Tabarnuc1 ;Tabarnuc2 ;NucPlusUltra1 ;NucPlusUltra2 ; Gazby ; Pégaz ; Samagaz ; Omaïgaz1 ; Omaïgaz2 ; Gastafiore ;Igaznodon1 ;Igaznodon2 ;Cogénérations ;Coron1 ;Coron2 ;Mockingjay ;Lantier ;Tacotac ;TicEtTac ;Hydro ; STEP pompage ; STEP turbinage ; Batterie injection ; Batterie soutirage ; RES ; load ; Net load 
2023-01-14T16:00:00 ; 300.0 ; 300.0 ; 0.0 ; 300.0 ; 329.99999999999676 ; 723.0000000000032 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4734 ;  12687 ; 7953 
2023-01-14T17:00:00 ; 300.0 ; 300.0 ; -0.0 ; 900.0 ; 329.99999999999676 ; 1053.0000000000032 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4356 ;  13239 ; 8883 
2023-01-14T18:00:00 ; 300.0 ; 300.00000000000136 ; 4.320099833421409e-12 ; 900.0 ; 1036.9999999999916 ; 1300.000000000003 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3895 ;  13732 ; 9837 
2023-01-14T19:00:00 ; 900.0 ; 900.0 ; -0.0 ; 900.0 ; 329.9999999999971 ; 1275.000000000001 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3261 ;  13566 ; 10305 
2023-01-14T20:00:00 ; 900.0 ; 900.0 ; -0.0 ; 300.0 ; 1299.9999999999886 ; 407.00000000001137 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2837 ;  12644 ; 9807 
2023-01-14T21:00:00 ; 300.0 ; 900.0 ; -3.081412815289251e-12 ; 300.00000000000773 ; 1273.9999999999955 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2763 ;  11867 ; 9104 
2023-01-14T22:00:00 ; 300.0 ; 300.0 ; -0.0 ; 300.0 ; 902.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2861 ;  11963 ; 9102 
2023-01-14T23:00:00 ; 300.0 ; 300.0 ; 5.6843418860808015e-12 ; 900.0 ; 1299.9999999999884 ; 720.0000000000064 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2570 ;  12090 ; 9520 
2023-01-15T00:00:00 ; 300.0 ; 340.0000000000007 ; -0.0 ; 300.0 ; 329.99999999999704 ; 1300.0000000000023 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3120 ;  11690 ; 8570 
2023-01-15T01:00:00 ; 300.0 ; 300.0 ; -0.0 ; 556.9999999999982 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2623 ;  11410 ; 8787 
2023-01-15T02:00:00 ; 300.0 ; 300.0 ; -0.0 ; 900.0 ; 329.99999999999704 ; 1087.0000000000027 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2264 ;  11181 ; 8917 
2023-01-15T03:00:00 ; 300.0 ; 791.0000000000027 ; -0.0 ; 300.0 ; 329.99999999999704 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1796 ;  10817 ; 9021 
2023-01-15T04:00:00 ; 300.0 ; 300.0 ; -0.0 ; 805.000000000003 ; 329.99999999999704 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1752 ;  10787 ; 9035 
2023-01-15T05:00:00 ; 300.0 ; 300.0 ; 441.00000000000273 ; 900.0 ; 329.99999999999704 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1767 ;  11338 ; 9571 
2023-01-15T06:00:00 ; 300.0 ; 717.0 ; 900.0 ; 300.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1740 ;  12557 ; 10817 
2023-01-15T07:00:00 ; 300.0 ; 646.0 ; 900.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2309 ;  13655 ; 11346 
2023-01-15T08:00:00 ; 900.0 ; 900.0 ; 900.0 ; 900.0 ; 649.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; -0.0 ;0.0 ; 0.0 ;2430 ;  13979 ; 11549 
2023-01-15T09:00:00 ; 300.0 ; 526.0 ; 300.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3444 ;  14070 ; 10626 
2023-01-15T10:00:00 ; 300.0 ; 300.0 ; 316.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3623 ;  14039 ; 10416 
2023-01-15T11:00:00 ; 707.0 ; 300.0 ; 300.0 ; 300.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3894 ;  14101 ; 10207 
2023-01-15T12:00:00 ; 300.0 ; 300.0 ; 300.0 ; 475.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4072 ;  14047 ; 9975 
2023-01-15T13:00:00 ; 300.0 ; 347.0 ; 300.0 ; 900.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4262 ;  13739 ; 9477 
2023-01-15T14:00:00 ; 300.0 ; 300.0 ; 300.0 ; 300.0 ; 1300.0 ; 690.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4300 ;  13490 ; 9190 
2023-01-15T15:00:00 ; 300.0 ; 460.0 ; 300.0 ; 300.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4264 ;  13254 ; 8990 
2023-01-15T16:00:00 ; 900.0 ; 300.0 ; 300.0 ; 300.0 ; 967.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4070 ;  13167 ; 9097 
2023-01-15T17:00:00 ; 509.0 ; 900.0 ; 900.0 ; 900.0 ; 330.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3804 ;  13673 ; 9869 
2023-01-15T18:00:00 ; 300.0 ; 300.0 ; 851.0 ; 900.0 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3205 ;  14156 ; 10951 
2023-01-15T19:00:00 ; -2.1032064978498966e-11 ; 900.0 ; 900.0 ; 900.0 ; 1122.000000000021 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2901 ;  14023 ; 11122 
2023-01-15T20:00:00 ; -6.30961949354969e-11 ; 900.0000000000279 ; 614.000000000035 ; 900.0 ; 1300.0000000000005 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2155 ;  13169 ; 11014 
2023-01-15T21:00:00 ; -2.006572685786523e-11 ; 300.0 ; 583.0000000000198 ; 900.0 ; 1300.0000000000002 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2104 ;  12487 ; 10383 
2023-01-15T22:00:00 ; -2.1032064978498966e-11 ; 900.0000000000279 ; 300.0 ; 716.9999999999932 ; 330.00000000000006 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3124 ;  12671 ; 9547 
2023-01-15T23:00:00 ; -6.30961949354969e-11 ; 900.0000000000056 ; 900.0 ; 300.0 ; 1300.0 ; 1176.0000000000578 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2193 ;  12769 ; 10576 
2023-01-16T00:00:00 ; -2.108306650407486e-11 ; 900.0 ; 697.0000000000209 ; 900.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2039 ;  12166 ; 10127 
2023-01-16T01:00:00 ; -2.108306650407486e-11 ; 900.0 ; 300.0 ; 300.0 ; 1222.0000000000211 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1761 ;  11783 ; 10022 
2023-01-16T02:00:00 ; -6.324919951222457e-11 ; 900.0 ; 300.0 ; 900.0 ; 506.0000000000193 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1554 ;  11460 ; 9906 
2023-01-16T03:00:00 ; -2.108306650407486e-11 ; 900.0 ; 300.0 ; 300.0 ; 669.0000000000209 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1523 ;  10992 ; 9469 
2023-01-16T04:00:00 ; -2.108306650407486e-11 ; 900.0 ; 300.0 ; 300.0 ; 493.00000000002115 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1529 ;  10822 ; 9293 
2023-01-16T05:00:00 ; -6.324919951222457e-11 ; 900.0 ; 300.0 ; 300.0 ; 673.0000000000182 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1535 ;  11008 ; 9473 
2023-01-16T06:00:00 ; -6.324919951222457e-11 ; 899.9999999999662 ; 363.00000000009686 ; 900.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1630 ;  11423 ; 9793 
2023-01-16T07:00:00 ; -6.324919951222457e-11 ; 899.9999999999662 ; 300.0 ; 300.0 ; 1284.0000000000969 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1817 ;  11901 ; 10084 
2023-01-16T08:00:00 ; -6.324919951222457e-11 ; 900.0 ; 300.0 ; 370.0000000000059 ; 1300.0000000000573 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2290 ;  12460 ; 10170 
2023-01-16T09:00:00 ; -9.950477941611524e-11 ; 899.9999999999673 ; 638.0000000001323 ; 900.0 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2858 ;  12926 ; 10068 
2023-01-16T10:00:00 ; -2.108306650407486e-11 ; 900.0 ; 300.0 ; 729.0000000000211 ; 330.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3441 ;  13000 ; 9559 
2023-01-16T11:00:00 ; -6.324919951222457e-11 ; 300.0 ; 300.0 ; 900.0 ; 330.0 ; 1268.0000000000632 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3925 ;  13023 ; 9098 
2023-01-16T12:00:00 ; -2.108306650407486e-11 ; 793.0000000000198 ; 300.0 ; 300.00000000000114 ; 330.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4176 ;  13199 ; 9023 
2023-01-16T13:00:00 ; -2.108306650407486e-11 ; 300.0 ; 300.0 ; 900.0000000000034 ; 617.0000000000176 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4249 ;  12696 ; 8447 
2023-01-16T14:00:00 ; -6.324919951222457e-11 ; 813.0000000000422 ; 300.0 ; 300.00000000002103 ; 330.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4194 ;  12267 ; 8073 
2023-01-16T15:00:00 ; -2.108306650407486e-11 ; 300.0 ; 300.0 ; 592.000000000021 ; 330.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;4164 ;  12016 ; 7852 
2023-01-16T16:00:00 ; -2.108306650407486e-11 ; 840.0000000000001 ; 300.0 ; 300.00000000002103 ; 330.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3887 ;  11987 ; 8100 
2023-01-16T17:00:00 ; -2.108306650407486e-11 ; 300.0 ; 806.0 ; 300.00000000002103 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3629 ;  12665 ; 9036 
2023-01-16T18:00:00 ; -6.324919951222457e-11 ; 900.0 ; 300.0 ; 900.0000000000631 ; 805.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;3202 ;  13407 ; 10205 
2023-01-16T19:00:00 ; 900.0 ; 899.9999999999723 ; 300.0 ; 900.0000000000631 ; 601.9999999999646 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; -0.0 ;0.0 ; 0.0 ;2608 ;  13510 ; 10902 
2023-01-16T20:00:00 ; 626.9999999999882 ; 299.99999999999073 ; 900.0 ; 300.00000000002103 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2165 ;  12892 ; 10727 
2023-01-16T21:00:00 ; 900.0 ; 899.9999999999723 ; 300.0 ; 300.00000000002103 ; 600.0000000000068 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;2006 ;  12306 ; 10300 
2023-01-16T22:00:00 ; 300.0 ; 299.99999999999073 ; 900.0 ; 900.0000000000631 ; 1300.0 ; 1138.999999999946 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1860 ;  12699 ; 10839 
2023-01-16T23:00:00 ; 900.0 ; 299.99999999999073 ; 468.9999999999459 ; 900.0000000000631 ; 1300.0 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; -0.0 ;0.0 ; 0.0 ;1845 ;  13014 ; 11169 
2023-01-17T00:00:00 ; 300.0 ; 900.0 ; 300.0 ; 900.0000000000631 ; 1178.9999999999368 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1793 ;  12672 ; 10879 
2023-01-17T01:00:00 ; 300.0 ; 900.0 ; 300.0 ; 900.0000000000631 ; 678.9999999999368 ; 1300.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; -0.0 ;0.0 ; 0.0 ;1993 ;  12372 ; 10379 
2023-01-17T02:00:00 ; 900.0 ; 299.9999999999442 ; 900.0 ; 796.0000000000558 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1530 ;  12056 ; 10526 
2023-01-17T03:00:00 ; 900.0 ; 363.99999999997897 ; 900.0 ; 300.00000000002103 ; 1300.0 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1433 ;  11527 ; 10094 
2023-01-17T04:00:00 ; 300.0 ; 900.0 ; 300.0 ; 900.0000000000631 ; 1134.9999999999368 ; 330.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 6000.0 ;0.0 ; 0.0 ;0.0 ; 0.0 ;1412 ;  11277 ; 9865 
