Date;Gazby;Omaïgaz1;Omaïgaz2;Igaznodon1;Igaznodon2;Cogénérations;Pégaz;Samagaz1;Samagaz2;Gastafiore;Iconuc1;Iconuc2;Tabarnuc1;Tabarnuc2;NucPlusUltra1;NucPlusUltra2;Coron1;Coron2;Mockingjay;Lantier;Tacotac;TicEtTac;Hydro;STEP_pompage;STEP_turbinage;Batt_inj;Batt_sout;RES;Load;Net_load;CH4_S_prod;CH4_N_prod;CH4_S_inj;CH4_S_sout;CH4_N_inj;CH4_N_sout;CH4_S_stock;CH4_N_stock;CH4_flux_S_N;H2_S_prod;H2_N_prod;H2_flux_S_N;CH4_S_uns;CH4_N_uns;H2_S_uns;H2_N_uns;Week
2023-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;515.1630789302017;0.0;-0.0;0.0;0.0;2820;11075;8255;16666.666666666668;4166.666666666668;2613.0403550027113;0.0;1742.0269033351397;0.0;0.0;0.0;4166.666666666666;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;547.1630789302017;0.0;-0.0;0.0;0.0;2486;10773;8287;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;2613.0403550027113;1742.0269033351397;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1330.1630789302017;0.0;-0.0;0.0;0.0;1361;10431;9070;16666.666666666668;4166.666666666667;2613.0403550027095;0.0;1742.0269033351397;0.0;5226.080710005422;3484.0538066702793;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;982.1630789302017;0.0;0.0;0.0;0.0;1243;9965;8722;16666.666666666668;4166.666666666667;2613.0403550027095;0.0;1742.0269033351397;0.0;7839.121065008131;5226.080710005419;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;605.1630789302017;0.0;0.0;0.0;0.0;1482;9827;8345;16666.666666666668;4166.666666666667;2613.0403550027095;0.0;1742.0269033351397;0.0;10452.161420010842;6968.107613340559;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1057.1630789302017;0.0;0.0;0.0;0.0;1319;10116;8797;16666.666666666668;4166.666666666667;2613.0403550027095;0.0;1742.0269033351397;0.0;13065.201775013551;8710.134516675698;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1365.1630789302017;0.0;-0.0;0.0;0.0;1603;10708;9105;16666.666666666668;4166.666666666667;2613.0403550027095;0.0;1742.0269033351397;0.0;15678.24213001626;10452.161420010838;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1786.1630789302017;0.0;0.0;0.0;0.0;1669;11195;9526;16666.666666666668;4166.666666666667;2613.0403550027095;0.0;1742.0269033351397;0.0;18291.28248501897;12194.188323345978;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1233.1630789302017;0.0;0.0;0.0;0.0;2507;11480;8973;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;20904.322840021683;13936.215226681117;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1421.1630789302017;0.0;0.0;0.0;0.0;2551;11712;9161;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;23517.363195024394;15678.242130016257;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1134.1630789302017;0.0;0.0;0.0;0.0;2968;11842;8874;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;26130.403550027106;17420.269033351397;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;810.1630789302017;0.0;0.0;0.0;0.0;3427;11977;8550;16666.666666666668;4166.666666666667;2613.0403550027095;0.0;1742.0269033351397;0.0;28743.443905029817;19162.295936686536;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;717.1630789302017;0.0;0.0;0.0;0.0;3743;12200;8457;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;31356.48426003253;20904.322840021676;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;239.16307893020257;0.0;0.0;0.0;0.0;3793;11772;7979;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;33969.52461503524;22646.349743356815;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;0.0;313.8369210697974;0.0;0.0;0.0;3979;11405;7426;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;36582.56497003795;24388.376646691955;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;391.1630789302026;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3886;11147;7261;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;39195.60532504066;26130.403550027095;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;519.1630789302026;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3680;11069;7389;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3978.266074995484;41808.64568004337;27872.430453362234;-1553.6263116639566;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;181.7853881278545;0.0;235.37769080234807;0.0;0.0;3443;11600;8157;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;50141.97901337671;23894.16437836675;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1390.1630789302017;0.0;0.0;0.0;0.0;2941;12071;9130;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3978.266074995484;52755.01936837942;25636.19128170189;-1553.6263116639566;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1988.1630789302017;0.0;0.0;0.0;0.0;2376;12104;9728;16666.666666666668;4166.666666666667;4123.181848709023;0.0;231.8854096288269;0.0;61088.352701712756;21657.925206706404;2656.525172960354;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1237.1630789302017;0.0;0.0;0.0;0.0;2607;11584;8977;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3978.266074995484;65211.53455042178;21889.81061633523;-1553.6263116639566;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;934.1630789302017;0.0;0.0;0.0;0.0;2430;11104;8674;16666.666666666668;4166.666666666667;2613.0403550027104;0.0;1742.0269033351397;0.0;73544.86788375511;17911.544541339747;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;709.1630789302017;0.0;-0.0;0.0;0.0;2978;11427;8449;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3978.266074995484;76157.90823875782;19653.571444674886;-1553.6263116639566;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;651.1630789302017;0.0;-0.0;0.0;0.0;3218;11609;8391;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3978.266074995484;84491.24157209115;15675.305369679401;-1553.6263116639566;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1219.1630789302017;0.0;-0.0;0.0;0.0;2085;11044;8959;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3899.0130982279725;92824.57490542448;11697.039294683917;-1506.0745256034497;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;852.1630789302017;0.0;-0.0;0.0;0.0;2211;10803;8592;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3899.0130982279725;101157.90823875781;7798.026196455945;-1506.0745256034497;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;320.1630789302026;0.0;-0.0;0.0;0.0;2455;10515;8060;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3899.0130982279725;109491.24157209114;3899.0130982279725;-1506.0745256034497;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;476.1630789302026;540.0;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2387;10063;7676;16666.666666666668;4166.666666666667;4434.3202351053615;0.0;0.0;0.0;117824.57490542447;0.0;2392.9385726245227;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;0.0;59.83692106979743;0.0;0.0;0.0;2246;9926;7680;16666.666666666668;4166.666666666667;2660.5921410632163;0.0;1773.7280940421442;0.0;122258.89514052983;0.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;81.2853881278545;0.0;44.87769080234807;0.0;0.0;2293;10159;7866;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;124919.48728159304;1773.7280940421442;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;434.1630789302026;0.0;-0.0;0.0;0.0;2437;10611;8174;16666.666666666668;4166.666666666667;5856.491419003822;0.0;0.0;1422.1711838984602;127580.07942265626;3547.4561880842884;970.7673887260626;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;493.16307893020166;0.0;-0.0;0.0;0.0;2799;11032;8233;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;133436.57084166008;2125.2850041858283;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;465.16307893020166;0.0;0.0;0.0;0.0;3210;11415;8205;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3899.0130982279725;136097.1629827233;3899.0130982279725;-1506.0745256034497;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;184.16307893020257;0.0;0.0;0.0;0.0;3743;11667;7924;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;144430.49631605664;0.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.16307893020257;540.0;540.0;540.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;4354;11764;7410;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;147091.08845711985;1773.7280940421442;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;210.0;220.16307893020257;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5072;11832;6760;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;149751.68059818307;3547.4561880842884;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;210.0;210.0;333.1630789302026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5530;12073;6543;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;152412.27273924628;5321.184282126433;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;210.0;210.0;297.85540334855494;0.0;0.0;0.0;483.69232441835237;0.0;0.0;0.0;5649;11673;6024;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3899.0130982279725;155072.8648803095;7094.912376168577;-1506.0745256034497;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;210.0;210.0;210.0;0.0;0.0;0.0;762.8369210697974;0.0;0.0;0.0;5660;11317;5657;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;163406.19821364284;3195.8992779406044;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;210.0;210.0;210.0;0.0;0.0;0.0;786.8369210697974;0.0;0.0;0.0;5464;11097;5633;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;166066.79035470606;4969.627371982749;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;210.0;210.0;210.0;0.0;0.0;0.0;496.8369210697974;0.0;0.0;0.0;5185;11108;5923;16666.666666666668;4166.666666666667;6251.99454972873;0.0;0.0;1817.6743146233684;168727.38249576927;6743.355466024893;575.2642580011543;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;210.0;278.1630789302026;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4872;11690;6818;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;174979.377045498;4925.681151401524;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;515.1630789302026;540.0;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4147;11862;7715;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;177639.9691865612;6699.409245443669;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;0.0;0.0;484.16307893020166;0.0;0.0;3463;11687;8224;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;180300.56132762443;8473.137339485813;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;0.0;0.0;315.1630789302026;0.0;0.0;3037;11092;8055;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;182961.15346868764;10246.865433527957;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;414.1630789302026;540.0;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2954;10568;7614;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;185621.74560975085;12020.593527570101;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;0.0;0.0;439.1630789302026;0.0;0.0;2760;10939;8179;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;188282.33775081407;13794.321621612246;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-02 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;0.0;0.0;659.1630789302017;0.0;0.0;2953;11352;8399;16666.666666666668;4166.666666666667;2660.5921410632172;0.0;1773.7280940421442;0.0;190942.92989187728;15568.04971565439;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;507.16307893020166;0.0;-0.0;0.0;0.0;2813;11060;8247;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3828.7242857462716;193603.5220329405;17341.777809696534;-1463.9012381144294;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;373.1630789302026;0.0;-0.0;0.0;0.0;2709;10822;8113;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3828.7242857462716;201936.85536627384;13513.053523950262;-1463.9012381144294;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;506.16307893020166;0.0;0.0;0.0;0.0;2198;10444;8246;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3828.7242857462716;210270.18869960718;9684.32923820399;-1463.9012381144294;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;512.1630789302026;540.0;540.0;540.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;2086;9798;7712;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3828.7242857462716;218603.52203294053;5855.604952457718;-1463.9012381144294;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;540.0;540.0;540.0;0.0;0.0;123.16307893020257;0.0;0.0;0.0;0.0;2086;9409;7323;16666.666666666668;4166.666666666667;2702.7654285522376;0.0;1801.8436190348248;0.0;226936.85536627387;2026.8806667114468;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-03 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;540.0;540.0;540.0;0.0;0.0;93.16307893020257;0.0;0.0;0.0;0.0;2047;9340;7293;16666.666666666668;4166.666666666667;8333.333333333334;0.0;0.0;3828.7242857462716;229639.6207948261;3828.7242857462716;-1463.9012381144294;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;210.0;393.1630789302026;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2679;9402;6723;16666.666666666668;4166.666666666667;2702.7654285522376;0.0;1801.8436190348248;0.0;237972.95412815944;0.0;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
2023-01-03 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;0.0;540.0;540.0;540.0;0.0;0.0;16.163078930202573;0.0;-0.0;0.0;0.0;2235;9451;7216;16666.666666666668;4166.666666666667;2702.7654285522376;0.0;1801.8436190348248;0.0;240675.71955671167;1801.8436190348248;4166.666666666667;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0
