Date ;  Gazby ; Omaïgaz1 ; Omaïgaz2 ;Igaznodon1 ;Igaznodon2 ;Cogénérations ; Pégaz ; Samagaz1 ; Samagaz2 ; Gastafiore ;Iconuc1 ;Iconuc2 ;Tabarnuc1 ;Tabarnuc2 ;NucPlusUltra1 ;NucPlusUltra2 ;Coron1 ;Coron2 ;Mockingjay ;Lantier ;Tacotac ;TicEtTac ;Hydro ; STEP_pompage ; STEP_turbinage ; Batt_inj ; Batt_sout ; RES ; Load ; Net_load ; CH4_S_prod ; CH4_N_prod ; CH4_S_inj ; CH4_S_sout ; CH4_N_inj ; CH4_N_sout ; CH4_S_stock ; CH4_N_stock ; CH4_flux_S_N ; H2_S_prod ; H2_N_prod ; H2_flux_S_N ; CH4_S_uns ; CH4_N_uns ; H2_S_uns ; H2_N_uns 
2023-11-19T00:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 540.0 ; 540.0 ; 540.0 ; 0.0 ; 0.0 ; 0.0 ; 866.1630789302026 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 2732 ; 10798 ; 8066 ; 7794.221015322498 ; 4166.666666666667 ; 8333.333333333334 ; 0.0 ; 0.0 ; 12500.0 ; 4.752e6 ; 7.128e6 ; -10215.644927204336 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T01:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 540.0 ; 540.0 ; 540.0 ; 540.0 ; 0.0 ; 0.0 ; 387.1630789302026 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 2320 ; 10447 ; 8127 ; 7794.221015322497 ; 4166.666666666668 ; 8333.333333333334 ; 0.0 ; 0.0 ; 12500.0 ; 4.760333333333333e6 ; 7.1155e6 ; -10215.644927204336 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T02:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 210.0 ; 280.1630789302026 ; 540.0 ; 540.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3027 ; 10177 ; 7150 ; 7794.221015322496 ; 4166.666666666668 ; 8333.333333333334 ; 0.0 ; 0.0 ; 12500.0 ; 4.768666666666668e6 ; 7.103e6 ; -10215.644927204336 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T03:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 210.0 ; 210.0 ; 478.1630789302026 ; 540.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2780 ; 9798 ; 7018 ; 7794.221015322496 ; 4166.666666666668 ; 8333.333333333334 ; 0.0 ; 0.0 ; 12500.0 ; 4.777000000000001e6 ; 7.0905e6 ; -10215.644927204336 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T04:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 540.0 ; 540.0 ; 540.0 ; 540.0 ; 0.0 ; 0.0 ; 33.16307893020257 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 2004 ; 9777 ; 7773 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 9676.532609193499 ; 1882.3115938710016 ; 0.0 ; 4.785333333333334e6 ; 7.078e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T05:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 324.1630789302026 ; 540.0 ; 540.0 ; 540.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2839 ; 10363 ; 7524 ; 4166.666666666667 ; 4166.666666666668 ; 4705.778984677505 ; 0.0 ; 0.0 ; 12500.0 ; 4.77565680072414e6 ; 7.079882311593871e6 ; -10215.644927204336 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T06:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 540.0 ; 540.0 ; 540.0 ; 540.0 ; 0.0 ; 0.0 ; 672.1630789302017 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3154 ; 11566 ; 8412 ; 8911.909421451493 ; 4166.666666666668 ; 8333.333333333334 ; 0.0 ; 0.0 ; 11382.311593871003 ; 4.780362579708817e6 ; 7.067382311593871e6 ; -9097.956521075339 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T07:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 540.0 ; 540.0 ; 540.0 ; 540.0 ; 0.0 ; 0.0 ; 1114.1630789302017 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3626 ; 12480 ; 8854 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 9676.532609193499 ; 1882.3115938710016 ; 0.0 ; 4.78869591304215e6 ; 7.056e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T08:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 540.0 ; 540.0 ; 540.0 ; 540.0 ; 0.0 ; 0.0 ; 1687.1630789302017 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3182 ; 12609 ; 9427 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 9676.532609193499 ; 1882.3115938710016 ; 0.0 ; 4.779019380432957e6 ; 7.057882311593871e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-11-19T09:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 540.0 ; 540.0 ; 0.0 ; 540.0 ; 0.0 ; 0.0 ; 1308.1630789302017 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 4079 ; 12587 ; 8508 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 9676.532609193499 ; 1882.3115938710016 ; 0.0 ; 4.769342847823763e6 ; 7.059764623187742e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
