Date ;  Gazby ; Omaïgaz1 ; Omaïgaz2 ;Igaznodon1 ;Igaznodon2 ;Cogénérations ; Pégaz ; Samagaz1 ; Samagaz2 ; Gastafiore ;Iconuc1 ;Iconuc2 ;Tabarnuc1 ;Tabarnuc2 ;NucPlusUltra1 ;NucPlusUltra2 ;Coron1 ;Coron2 ;Mockingjay ;Lantier ;Tacotac ;TicEtTac ;Hydro ; STEP_pompage ; STEP_turbinage ; Batt_inj ; Batt_sout ; RES ; Load ; Net_load ; CH4_S_prod ; CH4_N_prod ; CH4_S_inj ; CH4_S_sout ; CH4_N_inj ; CH4_N_sout ; CH4_S_stock ; CH4_N_stock ; CH4_flux_S_N ; H2_S_prod ; H2_N_prod ; H2_flux_S_N ; CH4_S_uns ; CH4_N_uns ; H2_S_uns ; H2_N_uns 
2023-04-30T00:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 210.0 ; 210.0 ; 210.0 ; 0.0 ; 0.0 ; 672.1630789302026 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 1983 ; 8865 ; 6882 ; 8581.177365610882 ; 0.0 ; 0.0 ; 0.0 ; 1223.6595340371905 ; 0.0 ; 800000.0 ; 1.2e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T01:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1236.1630789302026 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 1705 ; 8521 ; 6816 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 0.0 ; 975.8155017596428 ; 0.0 ; 800000.0 ; 1.201223659534037e6 ; -247.84403227754774 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T02:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; -2.7284841053187846e-13 ; 509.1630789302027 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2968 ; 8247 ; 5279 ; 5405.886828054445 ; 4166.666666666667 ; 4414.510698944176 ; 0.0 ; 0.0 ; 2199.475035796755 ; 800000.0 ; 1.2021994750357966e6 ; -3423.134569833946 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T03:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 742.1630789302026 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 1592 ; 7914 ; 6322 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 4414.510698944215 ; 5390.3262007038575 ; 0.0 ; 804414.5106989442 ; 1.2e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T04:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 686.1630789302026 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2452 ; 7908 ; 5456 ; 4166.666666666667 ; 4166.666666666667 ; 4414.510698944252 ; 0.0 ; 0.0 ; 3438.6951971846092 ; 800000.0 ; 1.2053903262007039e6 ; -4662.3547312218 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T05:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1315.1630789302026 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 1524 ; 8419 ; 6895 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 4414.510698944215 ; 5390.3262007038575 ; 0.0 ; 804414.5106989442 ; 1.2019516310035193e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T06:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 2282.1630789302026 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 1496 ; 9358 ; 7862 ; 4166.666666666667 ; 4166.666666666665 ; 8317.772705982747 ; 0.0 ; 0.0 ; 7341.957204223106 ; 800000.0 ; 1.2073419572042231e6 ; -8565.616738260294 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T07:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3042.1630789302017 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 1493 ; 10115 ; 8622 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 4414.510698944215 ; 5390.3262007038575 ; 0.0 ; 808317.7727059828 ; 1.2e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T08:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 300.0 ; 300.0 ; 300.0 ; 300.0 ; 330.0 ; 837.6216568818536 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 5258.541422048349 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 2863 ; 10489 ; 7626 ; 4166.666666666667 ; 4166.666666666667 ; 6366.1417024635 ; 0.0 ; 0.0 ; 5390.3262007038575 ; 803903.2620070386 ; 1.2053903262007039e6 ; -6613.985734741048 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
2023-04-30T09:00:00 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 810.0 ; 810.0 ; 810.0 ; 810.0 ; 1170.0 ; 1170.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 3088.1630789302017 ; 0.0 ; -0.0 ; 0.0 ; 0.0 ; 1834 ; 10502 ; 8668 ; 4166.666666666667 ; 4166.666666666667 ; 0.0 ; 4414.510698944215 ; 5390.3262007038575 ; 0.0 ; 810269.4037095021 ; 1.2e6 ; 4166.666666666667 ; 0.1141552511415525 ; 0.0 ; 0.1141552511415525 ; 0.0 ; 0.0 ; 0.0 ; 0.0 
