Date;Gazby;Omaïgaz1;Omaïgaz2;Igaznodon1;Igaznodon2;Cogénérations;Pégaz;Samagaz1;Samagaz2;Gastafiore;Iconuc1;Iconuc2;Tabarnuc1;Tabarnuc2;NucPlusUltra1;NucPlusUltra2;Coron1;Coron2;Mockingjay;Lantier;Tacotac;TicEtTac;Hydro;STEP_pompage;STEP_turbinage;Batt_inj;Batt_sout;RES;Load;Net_load;stock_STEP;stock_battery;stock_CH4_S;stock_CH4_N;CH4_S_prod_1;CH4_S_prod_2;CH4_N_prod_1;CH4_N_prod_2;CH4_S_inj;CH4_S_sout;CH4_N_inj;CH4_N_sout;CH4_S_stock;CH4_N_stock;CH4_flux_S_N;H2_S_prod;H2_N_prod;H2_flux_S_N;CH4_S_uns;CH4_N_uns;H2_S_uns;H2_N_uns;UPth_1;DOth_1;UPth_2;DOth_2;UPth_3;DOth_3;UPth_4;DOth_4;UPth_5;DOth_5;UPth_6;DOth_6;UPth_7;DOth_7;UPth_8;DOth_8;UPth_9;DOth_9;UPth_10;DOth_10;UPth_11;DOth_11;UPth_12;DOth_12;UPth_13;DOth_13;UPth_14;DOth_14;UPth_15;DOth_15;UPth_16;DOth_16;UPth_17;DOth_17;UPth_18;DOth_18;UPth_19;DOth_19;UPth_20;DOth_20;UPth_21;DOth_21;UPth_22;DOth_22;UP_CH4_S_1;UP_CH4_N_1;DO_CH4_S_1;DO_CH4_N_1;UP_CH4_S_2;UP_CH4_N_2;DO_CH4_S_2;DO_CH4_N_2;UP_H2_S;UP_H2_N;DO_H2_S;DO_H2_N;Week
2023-01-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;515.1630789302017;0.0;-0.0;0.0;0.0;2820;11075;8255;0.0;0.0;4200000.0;6300000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4200000.0;6300000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;547.1630789302017;0.0;-0.0;0.0;0.0;2486;10773;8287;0.0;0.0;4196021.7339250045;6287500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4196021.7339250045;6287500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1330.1630789302017;0.0;-0.0;0.0;0.0;1361;10431;9070;0.0;0.0;4192043.467850009;6275000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4192043.467850009;6275000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;982.1630789302016;0.0;0.0;0.0;0.0;1243;9965;8722;-0.0;0.0;4188065.2017750135;6262500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4188065.2017750135;6262500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;605.1630789302017;0.0;0.0;0.0;0.0;1482;9827;8345;-0.0;0.0;4184086.935700018;6250000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4184086.935700018;6250000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1057.1630789302017;0.0;0.0;0.0;0.0;1319;10116;8797;-0.0;0.0;4180108.6696250224;6237500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4180108.6696250224;6237500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1365.1630789302017;0.0;0.0;0.0;0.0;1603;10708;9105;-0.0;0.0;4176130.403550027;6225000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4176130.403550027;6225000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1786.1630789302017;0.0;-0.0;0.0;0.0;1669;11195;9526;0.0;0.0;4172152.1374750314;6212500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4172152.1374750314;6212500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1233.1630789302017;0.0;0.0;0.0;0.0;2507;11480;8973;-0.0;0.0;4168173.871400036;6200000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4168173.871400036;6200000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1421.1630789302017;0.0;0.0;0.0;0.0;2551;11712;9161;-0.0;0.0;4164195.60532504;6187500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4164195.60532504;6187500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1134.1630789302017;0.0;0.0;0.0;0.0;2968;11842;8874;-0.0;0.0;4160217.339250045;6175000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4160217.339250045;6175000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;810.1630789302017;0.0;0.0;0.0;0.0;3427;11977;8550;-0.0;0.0;4156239.0731750494;6162500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4156239.0731750494;6162500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;717.1630789302017;0.0;0.0;0.0;0.0;3743;12200;8457;-0.0;0.0;4152260.807100054;6150000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4152260.807100054;6150000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;239.16307893020257;0.0;0.0;0.0;0.0;3793;11772;7979;-0.0;0.0;4148282.5410250584;6137500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4148282.5410250584;6137500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;226.16307893020257;540.0;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3979;11405;7426;0.0;0.0;4144304.274950063;6125000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4144304.274950063;6125000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;391.1630789302026;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3886;11147;7261;-0.0;0.0;4140326.0088750673;6112500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4140326.0088750673;6112500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.0;519.1630789302026;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3680;11069;7389;-0.0;0.0;4136347.742800072;6100000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4136347.742800072;6100000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;417.1630789302026;0.0;-0.0;0.0;0.0;3443;11600;8157;-0.0;0.0;4132369.476725076;6087500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4132369.476725076;6087500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1390.1630789302017;0.0;0.0;0.0;0.0;2941;12071;9130;-0.0;0.0;4128391.210650081;6075000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4128391.210650081;6075000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1988.1630789302017;0.0;0.0;0.0;0.0;2376;12104;9728;-0.0;0.0;4124412.944575086;6062500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4124412.944575086;6062500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1237.1630789302017;0.0;0.0;0.0;0.0;2607;11584;8977;-0.0;0.0;4120434.67850009;6050000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4120434.67850009;6050000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;934.1630789302016;0.0;0.0;0.0;0.0;2430;11104;8674;-0.0;0.0;4116456.4124250943;6037500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4116456.4124250943;6037500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;709.1630789302017;0.0;0.0;0.0;0.0;2978;11427;8449;-0.0;0.0;4112478.146350099;6025000.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4112478.146350099;6025000.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;651.1630789302017;0.0;0.0;0.0;0.0;3218;11609;8391;-0.0;0.0;4108499.8802751033;6012500.000000001;0.0;0.0;0.0;0.0;0.0;3978.266074995485;0.0;12500.0;4108499.8802751033;6012500.000000001;-5908.693570001806;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;1219.1630789302017;0.0;0.0;0.0;0.0;2085;11044;8959;-0.0;0.0;4104521.614200108;6000000.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4104521.614200108;6000000.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;852.1630789302017;0.0;0.0;0.0;0.0;2211;10803;8592;-0.0;0.0;4100622.601101879;5987500.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4100622.601101879;5987500.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;320.1630789302026;0.0;0.0;0.0;0.0;2455;10515;8060;-0.0;0.0;4096723.588003652;5975000.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4096723.588003652;5975000.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;476.1630789302026;540.0;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2387;10063;7676;-0.0;0.0;4092824.574905423;5962500.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4092824.574905423;5962500.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;480.1630789302026;540.0;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2246;9926;7680;0.0;0.0;4088925.561807196;5950000.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4088925.561807196;5950000.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;126.16307893020256;0.0;-0.0;0.0;0.0;2293;10159;7866;-0.0;0.0;4085026.548708968;5937500.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4085026.548708968;5937500.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;434.1630789302026;0.0;0.0;0.0;0.0;2437;10611;8174;-0.0;0.0;4081127.535610739;5925000.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4081127.535610739;5925000.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;493.16307893020166;0.0;0.0;0.0;0.0;2799;11032;8233;-0.0;0.0;4077228.522512512;5912500.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4077228.522512512;5912500.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;465.16307893020166;0.0;0.0;0.0;0.0;3210;11415;8205;-0.0;0.0;4073329.509414283;5900000.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4073329.509414283;5900000.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;540.0;540.0;540.0;540.0;0.0;0.0;184.16307893020257;0.0;0.0;0.0;0.0;3743;11667;7924;-0.0;0.0;4069430.496316056;5887500.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4069430.496316056;5887500.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-01-02 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;810.0;810.0;810.0;810.0;1170.0;1170.0;210.16307893020257;540.0;540.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4354;11764;7410;0.0;0.0;4065531.483217827;5875000.000000001;0.0;0.0;0.0;0.0;0.0;3899.0130982279734;0.0;12500.0;4065531.483217827;5875000.000000001;-5940.39476070881;0.1141552511415525;0.0;0.1141552511415525;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
